SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_WORK_PHONE,OCCUPATION_TYPE,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,LIVINGAREA_AVG,APARTMENTS_MODE,FLOORSMAX_MODE,APARTMENTS_MEDI,YEARS_BEGINEXPLUATATION_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,TOTALAREA_MODE,WALLSMATERIAL_MODE,DEF_30_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,FLAG_DOCUMENT_8,FLAG_DOCUMENT_18,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_QRT,DOCUMENT_COUNT,NEW_DOC_KURT,AGE_RANGE,EXT_SOURCES_PROD,EXT_SOURCES_WEIGHTED,EXT_SOURCES_MIN,EXT_SOURCES_MAX,EXT_SOURCES_MEAN,EXT_SOURCES_NANMEDIAN,EXT_SOURCES_VAR,CREDIT_TO_ANNUITY_RATIO,CREDIT_TO_GOODS_RATIO,ANNUITY_TO_INCOME_RATIO,CREDIT_TO_INCOME_RATIO,INCOME_TO_EMPLOYED_RATIO,INCOME_TO_BIRTH_RATIO,EMPLOYED_TO_BIRTH_RATIO,ID_TO_BIRTH_RATIO,CAR_TO_BIRTH_RATIO,CAR_TO_EMPLOYED_RATIO,PHONE_TO_BIRTH_RATIO,GROUP_EXT_SOURCES_MEDIAN,GROUP_EXT_SOURCES_STD,GROUP_INCOME_MEAN,GROUP_INCOME_STD,GROUP_CREDIT_TO_ANNUITY_MEAN,GROUP_CREDIT_TO_ANNUITY_STD,GROUP_CREDIT_MEAN,GROUP_ANNUITY_MEAN,GROUP_ANNUITY_STD
226054,0,0,1,675000.0,1032093.0,42723.0,922500.0,1,2,1,1,0,0.03134,-10426,-1574.0,-384.0,-3028,1.0,0,1,2,2,1,0,0,0,23,,0.6743,0.3474,0.4104,0.3794,0.4583,0.4604,0.4182,0.4583,0.4143,0.9883,0.3794,0.4583,0.3647,2,0.0,0.0,-80.0,0,0,0,0.0,0.0,0.0,0,0.0,2,,,0.3474,0.6743,0.5107,0.5107,0.02669,24.16,1.119,0.0633,1.529,-428.84371029224906,-64.75,0.151,0.2905,-9.59e-05,-0.000635,0.00767,0.512,0.1458,274061.44,141961.02,21.53,7.637,601920.0,26525.25,19180.02
226085,0,0,0,225000.0,523152.0,36540.0,463500.0,0,0,0,1,0,0.0188,-13909,-873.0,-756.0,-1002,,0,0,2,2,0,0,0,0,0,0.289,0.2335,0.55,,,,,,,,,,,,-1,0.0,0.0,,1,0,0,0.0,0.0,0.0,1,20.0,2,0.0371,2.46,0.2335,0.55,0.3574,0.289,0.01898,14.32,1.129,0.1624,2.324,-257.7319587628866,-16.17,0.06274,0.072,,,,0.4495,0.1478,177146.22,75291.04,19.2,7.562,532695.1,27155.541,13069.191
226105,0,1,0,135000.0,502497.0,39699.0,454500.0,0,3,0,1,0,0.0105,-21965,,-9480.0,-5293,,0,-1,3,3,6,0,0,0,5,0.897,0.658,0.4722,0.0572,0.1207,0.125,0.0276,0.0063,0.0833,0.0578,0.99,0.1207,0.125,0.0217,0,0.0,0.0,-1149.0,1,0,0,0.0,0.0,0.0,1,20.0,4,0.2788,3.87,0.4722,0.897,0.676,0.658,0.0302,12.66,1.105,0.294,3.723,,-6.145,,0.241,,,0.0523,,,,,,,,,
226116,0,0,1,225000.0,539100.0,27522.0,450000.0,0,0,0,1,0,0.00963,-16337,-8780.0,-8904.0,-4559,11.0,1,0,2,2,5,0,0,1,10,,0.03168,0.1411,,,,,,,,,,,,-1,0.0,0.0,-2670.0,1,0,0,0.0,0.0,1.0,1,20.0,3,,,0.03168,0.1411,0.08636,0.08636,0.002995,19.6,1.198,0.1223,2.396,-25.626423690205012,-13.77,0.5376,0.279,-0.0006733,-0.001253,0.1635,0.5264,0.1315,189436.56,83675.414,21.44,8.484,637989.5,28715.082,12290.007
226130,0,0,0,144000.0,291384.0,34708.5,270000.0,4,2,0,0,0,0.04623,-8856,-1438.0,-3664.0,-1207,,0,0,1,1,1,1,0,0,0,,0.2964,0.4688,,,,,,,,,,,,-1,0.0,0.0,-756.0,1,0,0,0.0,0.0,0.0,1,20.0,1,,,0.2964,0.4688,0.3826,0.3826,0.007423,8.4,1.079,0.2411,2.023,-100.13908205841446,-16.27,0.1624,0.1364,,,0.0854,0.365,0.1425,160036.75,59460.727,17.16,6.188,423946.06,24847.926,12190.207
226131,0,1,0,121500.0,320382.0,16488.0,229500.0,0,2,2,0,0,0.02516,-8402,-931.0,-8290.0,-1038,,0,5,2,2,2,0,0,0,0,,0.3914,0.3657,0.0876,0.2069,0.1667,0.0896,0.0893,0.1667,0.0885,0.978,0.2069,0.1667,0.0841,2,0.0,0.0,-728.0,1,0,0,0.0,0.0,0.0,1,20.0,1,,,0.3657,0.3914,0.3784,0.3784,0.0001663,19.44,1.396,0.1357,2.637,-130.50483351235232,-14.46,0.1108,0.12354,,,0.0867,0.4072,0.1438,136585.14,52633.508,18.14,6.277,386173.2,21364.74,12287.745
226170,0,1,0,90000.0,229500.0,18531.0,229500.0,2,2,2,4,0,0.02866,-8641,-1348.0,-3424.0,-629,,0,-1,2,2,1,0,1,1,4,0.5557,0.441,,,,,,,,,,,,,-1,0.0,0.0,-530.0,1,0,0,0.0,0.0,2.0,1,20.0,1,,,0.441,0.5557,0.4983,0.4983,0.0033,12.38,1.0,0.2059,2.55,-66.76557863501483,-10.414,0.156,0.0728,,,0.06134,,,,,,,,,
226171,0,1,0,81000.0,190764.0,11799.0,157500.0,0,3,0,3,0,0.008064,-24312,,-2504.0,-4349,,0,-1,3,3,2,0,0,0,5,,0.3862,0.458,0.1031,0.069,0.1667,0.0605,0.105,0.1667,0.1041,0.9863,0.069,0.1667,0.058,2,0.0,0.0,-1247.0,0,0,0,0.0,0.0,0.0,1,20.0,5,,,0.3862,0.458,0.422,0.422,0.001288,16.17,1.211,0.1456,2.355,,-3.332,,0.1788,,,0.0513,,,,,,,,,
226176,0,1,0,126000.0,398160.0,29101.5,315000.0,0,0,0,1,0,0.02263,-14131,-5108.0,-978.0,-2807,,1,5,2,2,0,0,1,0,14,0.579,0.6426,0.2045,,,,,,,,,,,,-1,0.0,0.0,-193.0,1,0,0,0.0,0.0,0.0,1,20.0,2,0.0761,2.414,0.2045,0.6426,0.4753,0.579,0.0374,13.68,1.264,0.231,3.16,-24.66718872357087,-8.914,0.3616,0.1986,,,0.01366,0.4668,0.1395,137282.1,64051.785,19.45,7.188,514340.78,25788.744,12844.095
226177,0,0,1,135000.0,301896.0,24336.0,252000.0,0,0,0,1,3,0.00933,-13425,-595.0,-6010.0,-4464,11.0,0,0,2,2,6,0,0,0,9,0.316,0.677,0.4795,,0.069,0.0417,0.014,,0.0417,,0.972,0.069,0.0417,0.011,4,1.0,1.0,-2606.0,1,0,0,0.0,0.0,1.0,1,20.0,2,0.10254,2.748,0.316,0.677,0.4907,0.4795,0.02177,12.41,1.198,0.1803,2.236,-226.890756302521,-10.055,0.0443,0.3325,-0.000819,-0.0185,0.1941,0.4575,0.1516,166365.3,70668.08,18.42,6.91,495048.6,26532.326,12505.01
226183,0,1,0,94500.0,450000.0,25258.5,450000.0,0,3,0,2,0,0.01522,-20722,,-9040.0,-4245,,0,-1,2,2,5,0,0,0,5,0.827,0.7915,0.677,0.1486,0.138,0.3333,0.1482,0.1512,0.3333,0.1499,0.988,0.138,0.3333,0.1166,2,0.0,0.0,-863.0,1,0,0,0.0,0.0,0.0,1,20.0,4,0.4434,4.477,0.677,0.827,0.765,0.7915,0.00411,17.81,1.0,0.2673,4.76,,-4.56,,0.2048,,,0.04166,,,,,,,,,
226187,0,0,0,135000.0,450000.0,30204.0,450000.0,2,0,2,1,0,0.03076,-11066,-1799.0,-1883.0,-3576,,0,16,2,2,6,0,0,0,0,,0.576,,0.2527,0.069,0.3333,0.1039,0.2573,0.3333,0.255,0.9766,0.069,0.3333,0.0853,0,0.0,0.0,-1765.0,1,0,0,,,,1,20.0,2,,,0.576,0.576,0.576,0.576,0.0,14.9,1.0,0.2238,3.334,-75.04168982768205,-12.2,0.1626,0.3232,,,0.1595,0.5566,0.1328,233730.0,183634.84,18.61,7.535,487489.06,25602.75,11617.865
226188,0,1,1,180000.0,509400.0,40243.5,450000.0,0,0,0,1,0,0.0191,-16015,-3624.0,-3684.0,-4150,23.0,1,0,2,2,6,0,0,0,30,,0.4055,,,,,,,,,,,,,-1,1.0,1.0,-504.0,1,0,0,0.0,0.0,0.0,1,20.0,3,,,0.4055,0.4055,0.4055,0.4055,0.0,12.66,1.132,0.2236,2.83,-49.6551724137931,-11.24,0.2263,0.259,-0.001436,-0.006344,0.03146,0.511,0.1353,134632.11,58955.207,21.77,7.14,552199.06,24919.39,10927.243
226190,0,1,1,148500.0,601470.0,30838.5,450000.0,0,0,0,2,0,0.02461,-9458,-2334.0,-391.0,-909,14.0,1,0,2,2,0,0,0,0,4,0.514,0.3645,0.4597,,,,,,,,,,,,-1,0.0,0.0,-37.0,1,0,0,0.0,0.0,0.0,1,20.0,1,0.0862,2.771,0.3645,0.514,0.4463,0.4597,0.00384,19.5,1.337,0.2076,4.05,-63.624678663239074,-15.7,0.2468,0.0961,-0.00148,-0.005997,0.003914,0.4104,0.132,113282.14,34110.79,16.52,5.55,361618.06,21181.072,9880.57
226206,0,1,0,225000.0,810000.0,39096.0,810000.0,0,2,1,1,0,0.0358,-10966,-1505.0,-66.0,-1562,,1,1,2,2,5,0,0,0,14,0.666,0.6304,0.442,0.0928,0.0345,0.6665,0.1409,0.0945,0.6665,0.0937,0.9976,0.0345,0.6665,0.1182,6,0.0,0.0,-822.0,1,0,0,0.0,0.0,1.0,1,20.0,2,0.1855,3.29,0.442,0.666,0.5796,0.6304,0.00968,20.72,1.0,0.1737,3.6,-149.5016611295681,-20.52,0.1372,0.1425,,,0.07495,0.5195,0.1339,176962.36,80328.6,19.89,7.426,677899.5,33524.855,16372.045
226213,0,1,0,108000.0,310500.0,24660.0,310500.0,0,3,3,1,0,0.0207,-13947,,-3042.0,-4302,,0,-1,3,3,4,0,0,0,5,,0.4512,0.4348,,,,,,,,,,,,-1,0.0,0.0,-1433.0,0,0,0,0.0,0.0,0.0,1,20.0,2,,,0.4348,0.4512,0.4429,0.4429,6.706e-05,12.59,1.0,0.2284,2.875,,-7.742,,0.3083,,,0.1027,,,,,,,,,
226214,0,1,0,180000.0,450000.0,41404.5,450000.0,0,0,0,1,2,0.0725,-9046,-1696.0,-5748.0,-82,,0,11,1,1,3,0,0,0,2,0.5786,0.1868,0.3154,0.0371,0.1034,0.0833,0.0218,0.0378,0.0833,0.0375,0.9697,0.1034,0.0833,0.0312,0,0.0,0.0,-213.0,1,0,0,0.0,0.0,0.0,1,20.0,1,0.03412,2.291,0.1868,0.5786,0.3604,0.3154,0.02663,10.87,1.0,0.23,2.5,-106.13207547169812,-19.89,0.1875,0.00906,,,0.02354,0.4526,0.1539,100285.71,33276.066,17.16,4.65,376064.34,22499.357,8347.933
226226,0,1,0,427500.0,2013840.0,62640.0,1800000.0,0,2,0,0,0,0.03256,-16719,-326.0,-3000.0,-256,,0,5,1,1,4,0,0,0,0,0.809,0.78,0.4866,,,,,,,,,,,,-1,0.0,0.0,,1,0,0,0.0,0.0,1.0,1,20.0,3,0.307,3.857,0.4866,0.809,0.692,0.78,0.02116,32.16,1.119,0.1465,4.71,-1311.3496932515338,-25.56,0.0195,0.01531,,,,0.544,0.1361,154563.17,73632.17,21.8,7.715,621334.25,27932.445,13137.662
226244,0,1,0,202500.0,499212.0,32031.0,441000.0,3,0,1,0,0,0.02263,-19177,-503.0,-3798.0,-1238,,0,2,2,2,6,0,0,0,11,0.808,0.669,0.2103,0.1814,0.138,0.375,0.161,0.1849,0.375,0.1832,0.992,0.138,0.375,0.1772,0,0.0,0.0,-530.0,1,0,0,0.0,0.0,1.0,1,20.0,4,0.1138,2.916,0.2103,0.808,0.5625,0.669,0.06525,15.586,1.132,0.1582,2.465,-402.5844930417495,-10.56,0.02623,0.0646,,,0.02763,0.614,0.1251,255350.03,104285.25,24.72,8.87,991053.06,41051.85,15800.192
226245,0,1,0,94500.0,124380.0,14890.5,112500.0,1,3,0,3,0,0.03134,-23297,,-1384.0,-4481,,0,-1,2,2,0,0,0,0,5,,0.677,0.7075,,,,,,,,,,,,-1,0.0,0.0,-279.0,0,0,0,0.0,0.0,0.0,1,20.0,4,,,0.677,0.7075,0.6924,0.6924,0.0002416,8.35,1.105,0.1576,1.316,,-4.055,,0.1924,,,0.01198,,,,,,,,,
226251,0,1,0,67500.0,218016.0,17221.5,180000.0,0,0,0,2,0,0.01968,-14970,-1814.0,-2060.0,-4390,,0,11,2,2,0,0,0,0,9,,0.365,,,,,,,,,,,,,-1,0.0,0.0,-1994.0,1,0,0,,,,1,20.0,3,,,0.365,0.365,0.365,0.365,0.0,12.66,1.211,0.2551,3.23,-37.21058434399118,-4.508,0.12115,0.2932,,,0.1332,0.5522,0.1268,161534.48,88740.76,21.58,8.12,634193.25,28302.238,13610.033
226258,0,0,0,121500.0,675000.0,21775.5,675000.0,0,0,1,1,0,0.04623,-11039,-3030.0,-9310.0,-1251,,1,-1,1,1,1,0,0,1,6,0.602,0.725,,,,,,,,,,,,,-1,0.0,0.0,-887.0,1,0,0,,,,1,20.0,2,,,0.602,0.725,0.6636,0.6636,0.003769,31.0,1.0,0.1792,5.555,-40.0990099009901,-11.01,0.2744,0.11334,,,0.0803,,,,,,,,,
226259,0,1,0,99000.0,243000.0,18166.5,243000.0,1,3,0,2,0,0.01522,-21581,,-6210.0,-151,,0,-1,2,2,0,0,0,0,5,0.6514,0.6533,0.3362,0.0619,0.138,0.1667,0.0543,0.063,0.1667,0.0625,0.9814,0.138,0.1667,0.047,2,0.0,0.0,-1377.0,1,0,0,0.0,0.0,0.0,1,20.0,4,0.1431,2.965,0.3362,0.6533,0.547,0.6514,0.02225,13.375,1.0,0.1835,2.455,,-4.586,,0.006996,,,0.0638,,,,,,,,,
226265,0,1,0,90000.0,225000.0,24363.0,225000.0,0,0,0,1,0,0.0264,-11022,-317.0,-1036.0,-3711,,1,5,2,2,2,0,0,0,0,0.373,0.4763,0.32,0.099,0.0345,0.5415,0.0923,0.1008,0.5415,0.0999,0.9844,0.0345,0.5415,0.0858,0,0.0,0.0,-2344.0,1,0,0,0.0,0.0,1.0,1,20.0,2,0.05692,2.184,0.32,0.4763,0.39,0.373,0.004208,9.234,1.0,0.2708,2.5,-283.9116719242902,-8.164,0.02876,0.3367,,,0.2128,0.4714,0.1415,143806.94,70833.734,19.9,7.34,522139.44,25735.299,12882.262
226291,0,1,0,202500.0,601470.0,32760.0,450000.0,0,0,0,3,0,0.014465,-15509,-3636.0,-1528.0,-3825,,0,6,2,2,4,0,0,0,14,0.6924,0.5986,0.1245,0.0124,0.069,0.0417,,0.0126,0.0417,0.0125,0.9604,0.069,0.0417,0.0071,-1,2.0,1.0,-1246.0,1,0,0,0.0,0.0,1.0,1,20.0,3,0.0516,2.357,0.1245,0.6924,0.472,0.5986,0.0618,18.36,1.337,0.1617,2.97,-55.693069306930695,-13.055,0.2345,0.2466,,,0.0803,0.499,0.1473,114000.0,44542.992,21.45,7.293,486889.1,21693.682,9865.976
226294,0,1,0,135000.0,525735.0,36720.0,450000.0,0,0,1,0,4,0.003069,-12213,-3224.0,-865.0,-4668,,0,2,3,3,5,0,0,1,2,0.643,0.4988,0.595,,0.0345,,0.0637,,,,0.9795,0.0345,,0.1017,2,0.0,0.0,-880.0,1,0,0,0.0,0.0,0.0,1,20.0,2,0.191,3.572,0.4988,0.643,0.579,0.595,0.003609,14.32,1.168,0.272,3.895,-41.88644120384735,-11.055,0.264,0.3823,,,0.0721,0.549,0.1417,167198.08,88648.6,21.78,7.77,663391.4,29110.275,16969.568
226299,0,0,0,225000.0,450000.0,25128.0,450000.0,-1,3,0,0,0,0.0188,-21545,,-11460.0,-5103,,0,-1,2,2,1,0,0,0,5,0.464,0.563,0.7183,0.2227,0.2069,0.3333,0.231,0.2269,0.3333,0.2249,0.981,0.2069,0.3333,0.233,2,0.0,0.0,-1419.0,1,0,0,0.0,0.0,0.0,1,20.0,4,0.1876,3.645,0.464,0.7183,0.5815,0.563,0.010925,17.9,1.0,0.1117,2.0,,-10.445,,0.2368,,,0.06586,,,,,,,,,
226300,0,0,1,360000.0,637938.0,50530.5,544500.0,2,0,1,0,0,0.0725,-13176,-246.0,-1545.0,-4255,5.0,0,5,1,1,6,0,0,0,0,0.7437,0.7095,0.1694,0.1423,0.138,0.9585,0.0872,0.145,0.9585,0.1436,0.997,0.138,0.9585,0.1393,2,0.0,0.0,-1155.0,1,0,0,0.0,0.0,0.0,1,20.0,2,0.08936,2.705,0.1694,0.7437,0.541,0.7095,0.06915,12.625,1.172,0.1404,1.772,-1463.4146341463415,-27.33,0.01868,0.323,-0.0003796,-0.02032,0.08765,0.4832,0.1398,244254.86,106652.06,19.86,8.33,652953.44,32976.16,17627.977
226301,0,0,0,202500.0,552555.0,28341.0,477000.0,0,0,0,4,0,0.01064,-18779,-633.0,-4530.0,-2317,,0,0,2,2,5,0,0,0,29,0.4963,0.696,0.2366,0.033,0.069,0.125,0.0289,0.0336,0.125,0.0333,0.981,0.069,0.125,0.0246,0,0.0,0.0,-407.0,1,0,0,0.0,0.0,0.0,1,20.0,4,0.0817,2.398,0.2366,0.696,0.4763,0.4963,0.03537,19.5,1.158,0.14,2.729,-319.90521327014216,-10.78,0.03372,0.12335,,,0.02167,0.578,0.141,168136.36,85285.96,22.22,10.01,643945.7,27431.182,12394.333
226302,0,0,1,315000.0,959017.5,49095.0,787500.0,0,2,0,1,0,0.03134,-18329,-780.0,-2003.0,-1891,10.0,0,4,2,2,2,0,0,0,9,0.479,0.6562,0.4014,0.1938,0.4138,0.2083,0.1764,0.1975,0.2083,0.1957,0.9824,0.4138,0.2083,0.1509,1,0.0,0.0,-1776.0,1,0,0,0.0,0.0,0.0,1,20.0,4,0.1262,2.818,0.4014,0.6562,0.512,0.479,0.0114,19.53,1.218,0.1559,3.045,-403.84615384615387,-17.19,0.04254,0.10315,-0.0005455,-0.01282,0.0969,0.549,0.1466,186802.4,79250.945,20.95,7.777,644339.0,30604.293,13562.982
226308,0,0,0,225000.0,2013840.0,62640.0,1800000.0,0,2,1,1,0,0.0188,-20768,-10856.0,-12340.0,-4031,,0,11,2,2,6,0,0,0,36,0.667,0.577,0.5444,,,,,,,,,,,,-1,0.0,0.0,-2100.0,1,0,0,0.0,0.0,0.0,1,20.0,4,0.2095,3.543,0.5444,0.667,0.596,0.577,0.00268,32.16,1.119,0.2783,8.95,-20.72013997605673,-10.836,0.523,0.1941,,,0.1011,0.454,0.10455,195000.0,25980.762,33.47,1.144,1360869.0,41085.0,18714.64
226309,0,1,1,288000.0,1350000.0,74110.5,1350000.0,0,0,1,2,0,0.0182,-14342,-3400.0,-3052.0,-95,12.0,0,3,3,3,6,0,0,0,0,,0.5654,0.7983,0.2186,0.2069,0.375,0.2307,0.2227,0.375,0.2207,0.988,0.2069,0.375,0.2079,0,0.0,0.0,,1,0,0,0.0,0.0,1.0,1,20.0,2,,,0.5654,0.7983,0.6816,0.6816,0.013535,18.22,1.0,0.2573,4.688,-84.68097618347545,-20.08,0.2372,0.006622,-0.000837,-0.003529,,0.548,0.1251,269061.62,142585.6,21.8,8.27,815201.94,37761.555,19832.854
226318,0,1,1,157500.0,2013840.0,62640.0,1800000.0,-1,2,1,1,0,0.01863,-18769,-8470.0,-3118.0,-2327,20.0,0,3,2,2,1,0,0,0,9,,0.7583,0.8193,0.2227,0.2069,0.3333,0.2292,0.2269,0.3333,0.2249,0.9844,0.2069,0.3333,0.2292,2,0.0,0.0,-199.0,1,0,0,0.0,0.0,0.0,1,20.0,4,,,0.7583,0.8193,0.789,0.789,0.00093,32.16,1.119,0.3977,12.79,-18.58407079646018,-8.39,0.4517,0.12396,-0.001065,-0.00236,0.010605,0.6104,0.118,285968.56,183922.48,21.22,7.574,791008.1,38930.27,22960.498
226319,0,0,0,135000.0,202500.0,21393.0,202500.0,0,2,2,0,2,0.02263,-8070,-1508.0,-7116.0,-735,,1,5,2,2,1,0,0,0,23,0.1423,0.3384,0.3264,,,,,,,,,,,,-1,0.0,0.0,-730.0,1,0,0,0.0,0.0,2.0,1,20.0,1,0.01572,1.603,0.1423,0.3384,0.269,0.3264,0.00806,9.47,1.0,0.1584,1.5,-89.52254641909815,-16.73,0.1869,0.09106,,,0.09045,0.3784,0.1382,182095.02,72831.1,22.66,8.84,600002.6,25662.51,15984.099
226320,0,0,1,90000.0,225000.0,23625.0,225000.0,0,0,1,0,0,0.02866,-12354,-108.0,-6384.0,-4670,6.0,0,4,2,2,6,0,0,0,9,0.3735,0.4785,,0.1017,0.069,0.3472,0.09,0.1134,0.3333,0.1124,0.9937,0.069,0.3333,0.0746,2,0.0,0.0,-1393.0,0,1,0,0.0,0.0,1.0,1,20.0,2,,,0.3735,0.4785,0.426,0.426,0.002756,9.52,1.0,0.2625,2.5,-833.3333333333334,-7.285,0.00874,0.378,-0.0004857,-0.05554,0.11273,0.4587,0.148,203315.05,80626.586,19.25,7.79,643904.25,32723.45,14078.099
226325,0,1,0,90000.0,81000.0,8635.5,81000.0,1,0,0,0,2,0.0358,-10074,-1179.0,-4440.0,-2767,,1,2,2,2,3,0,0,0,32,,0.4016,0.2056,,,,,,,,,,,,-1,0.0,0.0,,1,0,0,0.0,0.0,1.0,1,20.0,2,,,0.2056,0.4016,0.3035,0.3035,0.0096,9.38,1.0,0.09595,0.9,-76.33587786259542,-8.94,0.117,0.2747,,,,0.3584,0.0774,112500.0,31819.805,14.69,7.508,130500.0,8817.75,257.74042
226334,0,0,0,675000.0,900000.0,38263.5,900000.0,0,0,1,1,0,0.005,-15790,-8376.0,-6270.0,-4759,,0,1,3,3,0,0,0,0,18,0.4382,0.518,0.3408,0.0412,0.0345,0.1667,0.0208,0.042,0.1667,0.0416,0.9917,0.0345,0.1667,0.03,1,0.0,0.0,-897.0,1,0,0,0.0,0.0,0.0,1,20.0,3,0.0774,2.418,0.3408,0.518,0.4324,0.4382,0.00525,23.52,1.0,0.0567,1.333,-80.55853920515575,-42.75,0.531,0.3015,,,0.0568,0.6016,0.1105,278863.62,130143.02,24.02,9.125,878682.8,37998.953,19504.217
226337,0,0,0,585000.0,841500.0,43096.5,841500.0,0,0,1,1,0,0.02263,-21671,-4348.0,-239.0,-3998,,1,1,2,2,2,0,0,0,48,,0.634,0.0823,0.0835,0.0345,0.5415,0.167,0.0851,0.5415,0.0843,0.994,0.0345,0.5415,0.1599,0,0.0,0.0,-730.0,1,0,0,0.0,0.0,1.0,1,20.0,4,,,0.0823,0.634,0.3582,0.3582,0.07605,19.53,1.0,0.07367,1.438,-134.51368130604737,-27.0,0.2007,0.1844,,,0.0337,0.5674,0.1464,251400.0,134381.69,23.97,8.555,860746.5,33370.5,16269.541
226348,0,1,0,157500.0,630000.0,49774.5,630000.0,1,2,0,1,0,0.00496,-13994,-1464.0,-930.0,-2612,,0,0,2,2,2,0,0,1,36,,0.1731,0.734,,,,,,,,,,,,-1,0.0,0.0,,1,0,0,0.0,0.0,1.0,1,20.0,2,,,0.1731,0.734,0.4534,0.4534,0.0786,12.66,1.0,0.316,4.0,-107.58196721311475,-11.26,0.1046,0.1866,,,,0.4382,0.1327,133404.02,60919.426,19.62,6.93,474714.2,23458.072,12612.133
226353,0,0,0,216000.0,272520.0,16672.5,225000.0,0,0,1,1,0,0.00955,-18311,-2616.0,-635.0,-1601,,0,1,2,2,4,1,0,1,22,0.841,0.772,0.769,0.0825,0.138,0.1667,0.0704,0.084,0.1667,0.0833,0.977,0.138,0.1667,0.0554,2,0.0,0.0,-619.0,1,0,0,0.0,0.0,0.0,1,20.0,4,0.499,4.76,0.769,0.841,0.794,0.772,0.001096,16.34,1.211,0.0772,1.262,-82.60038240917783,-11.8,0.1428,0.08746,,,0.0338,0.5806,0.1351,154500.0,54435.742,22.22,10.234,542340.0,23685.0,6118.498
226361,0,1,0,135000.0,67500.0,7047.0,67500.0,0,3,0,1,0,0.0264,-24288,,-272.0,-4574,,0,-1,2,2,1,0,0,0,5,,0.751,0.5225,,,,,,,,,,,,-1,0.0,0.0,-581.0,0,0,0,0.0,0.0,0.0,1,20.0,5,,,0.5225,0.751,0.6367,0.6367,0.01305,9.58,1.0,0.0522,0.5,,-5.56,,0.1884,,,0.02393,,,,,,,,,
226387,0,1,0,184500.0,1024740.0,52452.0,900000.0,0,2,2,1,0,0.005314,-13287,-2632.0,-3676.0,-5592,,0,5,2,2,0,0,0,0,0,,0.7017,0.1746,0.0443,0.138,0.1667,0.0439,0.0452,0.1667,0.0448,0.9834,0.138,0.1667,0.042,0,0.0,0.0,,1,0,0,0.0,0.0,0.0,1,20.0,2,,,0.1746,0.7017,0.438,0.438,0.0694,19.53,1.139,0.2842,5.555,-70.07216103304216,-13.88,0.1981,0.421,,,,0.469,0.1305,174019.28,82338.63,20.3,7.516,560211.8,27480.8,15202.4
226395,0,1,0,180000.0,550980.0,35343.0,450000.0,0,1,1,2,0,0.0188,-8865,-450.0,-3700.0,-1526,,0,1,2,2,1,0,0,0,1,0.629,0.2255,,,,,,,,,,,,,-1,0.0,0.0,-171.0,1,0,0,0.0,0.0,1.0,1,20.0,1,,,0.2255,0.629,0.4272,0.4272,0.04068,15.586,1.225,0.1963,3.06,-400.0,-20.3,0.05075,0.1721,,,0.01929,0.4495,0.1548,136380.58,58748.676,19.4,6.98,411785.2,21024.031,11250.916
226413,0,1,0,103500.0,220500.0,11254.5,220500.0,0,3,0,1,0,0.01522,-22845,,-1741.0,-4630,,0,-1,2,2,1,0,0,0,5,0.7354,0.577,0.621,,,,,,,,,,,,-1,0.0,0.0,,1,0,0,0.0,0.0,1.0,1,20.0,4,0.2637,3.912,0.577,0.7354,0.6445,0.621,0.00446,19.6,1.0,0.10876,2.13,,-4.53,,0.2026,,,,,,,,,,,,
226416,0,1,0,225000.0,1132110.0,36648.0,945000.0,1,0,1,1,0,0.00496,-13684,-4584.0,-7612.0,-4683,,0,1,2,2,6,0,0,0,4,0.6177,0.6475,0.623,,,,0.015,,,,,,,0.0144,-1,0.0,0.0,-1973.0,1,0,0,0.0,0.0,0.0,1,20.0,2,0.249,3.75,0.6177,0.6475,0.6294,0.623,0.0001686,30.89,1.198,0.1628,5.03,-49.105194238323875,-16.44,0.335,0.3423,,,0.1442,0.5654,0.1219,170380.58,82579.27,21.92,8.1,604901.06,27442.36,13626.775
